match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,is_wicket
173,1,Punjab Kings,Kolkata Knight Riders,5,1,Shikhar Dhawan,Liam Livingstone,Andre Russell,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,5,2,Liam Livingstone,Shikhar Dhawan,Andre Russell,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,5,3,Liam Livingstone,Shikhar Dhawan,Andre Russell,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,5,4,Liam Livingstone,Shikhar Dhawan,Andre Russell,0,1,0,0,0,0,0,1,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,5,5,Liam Livingstone,Shikhar Dhawan,Andre Russell,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,5,6,Liam Livingstone,Shikhar Dhawan,Andre Russell,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,6,1,Shikhar Dhawan,Liam Livingstone,Sunil Narine,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,6,2,Shikhar Dhawan,Liam Livingstone,Sunil Narine,0,0,0,0,0,0,0,0,0,Shikhar Dhawan,run out,Harshit Rana,1
173,1,Punjab Kings,Kolkata Knight Riders,6,3,Jitesh Sharma,Liam Livingstone,Sunil Narine,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,6,4,Jitesh Sharma,Liam Livingstone,Sunil Narine,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,6,5,Jitesh Sharma,Liam Livingstone,Sunil Narine,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,6,6,Jitesh Sharma,Liam Livingstone,Sunil Narine,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,7,1,Liam Livingstone,Jitesh Sharma,Varun Chakravarthy,0,0,0,1,0,0,0,1,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,7,2,Liam Livingstone,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,7,3,Jitesh Sharma,Liam Livingstone,Varun Chakravarthy,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,7,4,Jitesh Sharma,Liam Livingstone,Varun Chakravarthy,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,7,5,Jitesh Sharma,Liam Livingstone,Varun Chakravarthy,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,7,6,Jitesh Sharma,Liam Livingstone,Varun Chakravarthy,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,8,1,Liam Livingstone,Jitesh Sharma,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,8,2,Jitesh Sharma,Liam Livingstone,Mitchell Starc,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,8,3,Jitesh Sharma,Liam Livingstone,Mitchell Starc,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,8,4,Jitesh Sharma,Liam Livingstone,Mitchell Starc,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,8,5,Jitesh Sharma,Liam Livingstone,Mitchell Starc,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,8,6,Jitesh Sharma,Liam Livingstone,Mitchell Starc,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,9,1,Liam Livingstone,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,9,2,Liam Livingstone,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,9,3,Liam Livingstone,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,9,4,Liam Livingstone,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,9,5,Jitesh Sharma,Liam Livingstone,Harshit Rana,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,9,6,Liam Livingstone,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,10,1,Liam Livingstone,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,10,2,Liam Livingstone,Jitesh Sharma,Andre Russell,0,1,0,0,0,0,0,1,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,10,3,Liam Livingstone,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,10,4,Jitesh Sharma,Liam Livingstone,Andre Russell,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,10,5,Liam Livingstone,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,10,6,Liam Livingstone,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,11,1,Liam Livingstone,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,11,2,Liam Livingstone,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,11,3,Liam Livingstone,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,11,4,Liam Livingstone,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,11,5,Liam Livingstone,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,11,6,Jitesh Sharma,Liam Livingstone,Sunil Narine,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,12,1,Liam Livingstone,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,12,2,Liam Livingstone,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,12,3,Liam Livingstone,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,12,4,Liam Livingstone,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,12,5,Liam Livingstone,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,12,6,Liam Livingstone,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,13,1,Liam Livingstone,Jitesh Sharma,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,13,2,Jitesh Sharma,Liam Livingstone,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,13,3,Liam Livingstone,Jitesh Sharma,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,13,4,Jitesh Sharma,Liam Livingstone,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,13,5,Liam Livingstone,Jitesh Sharma,Mitchell Starc,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,13,6,Liam Livingstone,Jitesh Sharma,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,14,1,Liam Livingstone,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,14,2,Liam Livingstone,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,0,0,0,Liam Livingstone,bowled,,1
173,1,Punjab Kings,Kolkata Knight Riders,14,3,Sam Curran,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,14,4,Sam Curran,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,14,5,Sam Curran,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,14,6,Jitesh Sharma,Sam Curran,Harshit Rana,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,15,1,Sam Curran,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,15,2,Sam Curran,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,15,3,Sam Curran,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,15,4,Sam Curran,Jitesh Sharma,Andre Russell,0,1,0,0,0,0,0,1,1,Sam Curran,bowled,,1
173,1,Punjab Kings,Kolkata Knight Riders,15,5,Tailender 5,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,15,6,Tailender 5,Jitesh Sharma,Andre Russell,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,16,1,Jitesh Sharma,Tailender 5,Sunil Narine,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,16,2,Tailender 5,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,16,3,Tailender 5,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,16,4,Tailender 5,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,16,5,Tailender 5,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,0,0,0,Tailender 5,bowled,,1
173,1,Punjab Kings,Kolkata Knight Riders,16,6,Tailender 6,Jitesh Sharma,Sunil Narine,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,17,1,Tailender 6,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,17,2,Tailender 6,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,17,3,Tailender 6,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,0,0,0,Tailender 6,bowled,,1
173,1,Punjab Kings,Kolkata Knight Riders,17,4,Tailender 7,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,17,5,Tailender 7,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,17,6,Tailender 7,Jitesh Sharma,Varun Chakravarthy,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,18,1,Jitesh Sharma,Tailender 7,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,18,2,Tailender 7,Jitesh Sharma,Mitchell Starc,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,18,3,Tailender 7,Jitesh Sharma,Mitchell Starc,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,18,4,Tailender 7,Jitesh Sharma,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,18,5,Jitesh Sharma,Tailender 7,Mitchell Starc,0,0,0,0,0,0,2,0,2,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,18,6,Jitesh Sharma,Tailender 7,Mitchell Starc,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,19,1,Jitesh Sharma,Tailender 7,Harshit Rana,0,0,0,0,0,0,6,0,6,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,19,2,Jitesh Sharma,Tailender 7,Harshit Rana,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,19,3,Tailender 7,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,4,0,4,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,19,4,Tailender 7,Jitesh Sharma,Harshit Rana,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,19,5,Jitesh Sharma,Tailender 7,Harshit Rana,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,19,6,Tailender 7,Jitesh Sharma,Harshit Rana,0,0,0,1,0,0,0,1,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,20,1,Jitesh Sharma,Tailender 7,Andre Russell,0,0,0,0,0,0,0,0,0,Jitesh Sharma,bowled,,1
173,1,Punjab Kings,Kolkata Knight Riders,20,2,Tailender 8,Tailender 7,Andre Russell,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,20,3,Tailender 7,Tailender 8,Andre Russell,0,0,0,0,0,0,1,0,1,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,20,4,Tailender 8,Tailender 7,Andre Russell,0,0,0,0,0,0,0,0,0,Tailender 8,bowled,,1
173,1,Punjab Kings,Kolkata Knight Riders,20,5,Tailender 9,Tailender 7,Andre Russell,0,0,0,0,0,0,0,0,0,,,,0
173,1,Punjab Kings,Kolkata Knight Riders,20,6,Tailender 9,Tailender 7,Andre Russell,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,1,1,Shreyas Iyer,Rinku Singh,Kagiso Rabada,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,1,2,Rinku Singh,Shreyas Iyer,Kagiso Rabada,0,0,0,0,0,0,4,0,4,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,1,3,Rinku Singh,Shreyas Iyer,Kagiso Rabada,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,1,4,Rinku Singh,Shreyas Iyer,Kagiso Rabada,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,1,5,Shreyas Iyer,Rinku Singh,Kagiso Rabada,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,1,6,Rinku Singh,Shreyas Iyer,Kagiso Rabada,0,0,0,0,0,0,4,0,4,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,2,1,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,2,2,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,2,3,Rinku Singh,Shreyas Iyer,Arshdeep Singh,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,2,4,Rinku Singh,Shreyas Iyer,Arshdeep Singh,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,2,5,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,2,6,Rinku Singh,Shreyas Iyer,Arshdeep Singh,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,3,1,Rinku Singh,Shreyas Iyer,Rahul Chahar,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,3,2,Shreyas Iyer,Rinku Singh,Rahul Chahar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,3,3,Shreyas Iyer,Rinku Singh,Rahul Chahar,0,0,0,0,0,0,4,0,4,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,3,4,Shreyas Iyer,Rinku Singh,Rahul Chahar,0,0,0,0,0,0,6,0,6,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,3,5,Shreyas Iyer,Rinku Singh,Rahul Chahar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,3,6,Shreyas Iyer,Rinku Singh,Rahul Chahar,0,0,0,0,0,0,6,0,6,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,4,1,Rinku Singh,Shreyas Iyer,Sam Curran,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,4,2,Shreyas Iyer,Rinku Singh,Sam Curran,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,4,3,Shreyas Iyer,Rinku Singh,Sam Curran,0,0,0,0,1,0,1,1,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,4,4,Rinku Singh,Shreyas Iyer,Sam Curran,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,4,5,Rinku Singh,Shreyas Iyer,Sam Curran,0,0,0,0,0,0,4,0,4,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,4,6,Rinku Singh,Shreyas Iyer,Sam Curran,0,0,0,0,0,0,6,0,6,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,5,1,Shreyas Iyer,Rinku Singh,Harpreet Brar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,5,2,Shreyas Iyer,Rinku Singh,Harpreet Brar,0,0,0,0,1,0,2,1,3,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,5,3,Shreyas Iyer,Rinku Singh,Harpreet Brar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,5,4,Shreyas Iyer,Rinku Singh,Harpreet Brar,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,5,5,Rinku Singh,Shreyas Iyer,Harpreet Brar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,5,6,Rinku Singh,Shreyas Iyer,Harpreet Brar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,6,1,Shreyas Iyer,Rinku Singh,Kagiso Rabada,0,0,0,0,0,0,4,0,4,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,6,2,Shreyas Iyer,Rinku Singh,Kagiso Rabada,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,6,3,Shreyas Iyer,Rinku Singh,Kagiso Rabada,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,6,4,Shreyas Iyer,Rinku Singh,Kagiso Rabada,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,6,5,Rinku Singh,Shreyas Iyer,Kagiso Rabada,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,6,6,Rinku Singh,Shreyas Iyer,Kagiso Rabada,0,0,0,0,0,0,6,0,6,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,7,1,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,6,0,6,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,7,2,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,7,3,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,7,4,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,7,5,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,7,6,Shreyas Iyer,Rinku Singh,Arshdeep Singh,0,0,0,0,0,0,0,0,0,Shreyas Iyer,lbw,,1
173,2,Kolkata Knight Riders,Punjab Kings,8,1,Rinku Singh,Andre Russell,Rahul Chahar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,8,2,Rinku Singh,Andre Russell,Rahul Chahar,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,8,3,Andre Russell,Rinku Singh,Rahul Chahar,0,0,0,0,0,0,0,0,0,Andre Russell,stumped,Sam Curran,1
173,2,Kolkata Knight Riders,Punjab Kings,8,4,Venkatesh Iyer,Rinku Singh,Rahul Chahar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,8,5,Venkatesh Iyer,Rinku Singh,Rahul Chahar,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,8,6,Rinku Singh,Venkatesh Iyer,Rahul Chahar,0,0,0,0,0,0,0,0,0,Rinku Singh,lbw,,1
173,2,Kolkata Knight Riders,Punjab Kings,9,1,Venkatesh Iyer,Nitish Rana,Sam Curran,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,9,2,Nitish Rana,Venkatesh Iyer,Sam Curran,0,0,0,0,0,0,4,0,4,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,9,3,Nitish Rana,Venkatesh Iyer,Sam Curran,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,9,4,Nitish Rana,Venkatesh Iyer,Sam Curran,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,9,5,Nitish Rana,Venkatesh Iyer,Sam Curran,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,9,6,Venkatesh Iyer,Nitish Rana,Sam Curran,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,10,1,Venkatesh Iyer,Nitish Rana,Harpreet Brar,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,10,2,Nitish Rana,Venkatesh Iyer,Harpreet Brar,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,10,3,Nitish Rana,Venkatesh Iyer,Harpreet Brar,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,10,4,Venkatesh Iyer,Nitish Rana,Harpreet Brar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,10,5,Venkatesh Iyer,Nitish Rana,Harpreet Brar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,10,6,Venkatesh Iyer,Nitish Rana,Harpreet Brar,0,0,0,0,0,0,0,0,0,Venkatesh Iyer,bowled,,1
173,2,Kolkata Knight Riders,Punjab Kings,11,1,Nitish Rana,Tailender 5,Kagiso Rabada,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,11,2,Nitish Rana,Tailender 5,Kagiso Rabada,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,11,3,Tailender 5,Nitish Rana,Kagiso Rabada,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,11,4,Tailender 5,Nitish Rana,Kagiso Rabada,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,11,5,Tailender 5,Nitish Rana,Kagiso Rabada,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,11,6,Tailender 5,Nitish Rana,Kagiso Rabada,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,12,1,Tailender 5,Nitish Rana,Arshdeep Singh,0,0,0,0,0,0,0,0,0,Tailender 5,caught,Harpreet Brar,1
173,2,Kolkata Knight Riders,Punjab Kings,12,2,Tailender 6,Nitish Rana,Arshdeep Singh,0,0,0,0,0,0,6,0,6,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,12,3,Tailender 6,Nitish Rana,Arshdeep Singh,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,12,4,Tailender 6,Nitish Rana,Arshdeep Singh,0,0,0,0,0,0,6,0,6,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,12,5,Tailender 6,Nitish Rana,Arshdeep Singh,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,12,6,Nitish Rana,Tailender 6,Arshdeep Singh,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,13,1,Nitish Rana,Tailender 6,Rahul Chahar,0,0,0,0,0,0,4,0,4,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,13,2,Nitish Rana,Tailender 6,Rahul Chahar,0,0,0,0,0,0,6,0,6,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,13,3,Nitish Rana,Tailender 6,Rahul Chahar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,13,4,Nitish Rana,Tailender 6,Rahul Chahar,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,13,5,Nitish Rana,Tailender 6,Rahul Chahar,0,0,0,0,0,0,2,0,2,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,13,6,Nitish Rana,Tailender 6,Rahul Chahar,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,14,1,Nitish Rana,Tailender 6,Sam Curran,0,0,0,0,0,0,1,0,1,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,14,2,Tailender 6,Nitish Rana,Sam Curran,0,0,0,0,0,0,0,0,0,,,,0
173,2,Kolkata Knight Riders,Punjab Kings,14,3,Tailender 6,Nitish Rana,Sam Curran,0,0,0,0,0,0,1,0,1,,,,0
